date,sales,year,month,day,day_of_week,week_of_year,quarter,is_year_end,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_7,sales_rolling_30
2013-01-03,5791,2013,1,3,3,1,1,0,11612.0,15328.0,20079.0,16797.0,8421.285714285714,10315.3
2013-01-04,16270,2013,1,4,4,1,1,0,5791.0,14817.0,10488.0,6985.0,8628.857142857143,10624.8
2013-01-05,5795,2013,1,5,5,1,1,0,16270.0,1869.0,5546.0,11699.0,9189.714285714286,10428.0
2013-01-06,99,2013,1,6,6,1,1,0,5795.0,4825.0,606.0,11723.0,8514.57142857143,10040.533333333333
2013-01-07,12467,2013,1,7,0,2,1,0,99.0,10667.0,15732.0,4078.0,8771.714285714286,10320.166666666666
2013-01-08,6649,2013,1,8,1,2,1,0,12467.0,9368.0,21570.0,2456.0,8383.285714285714,10459.933333333332
2013-01-09,4551,2013,1,9,2,2,1,0,6649.0,11612.0,16946.0,8743.0,7374.571428571428,10320.2
2013-01-10,7619,2013,1,10,3,2,1,0,4551.0,5791.0,15328.0,12187.0,7635.714285714285,10167.933333333332
2013-01-11,4944,2013,1,11,4,2,1,0,7619.0,16270.0,14817.0,7408.0,6017.714285714285,10085.8
2013-01-12,7544,2013,1,12,5,2,1,0,4944.0,5795.0,1869.0,16507.0,6267.571428571428,9787.033333333333
2013-01-13,46,2013,1,13,6,2,1,0,7544.0,99.0,4825.0,5519.0,6260.0,9604.6
2013-01-14,2585,2013,1,14,0,3,1,0,46.0,12467.0,10667.0,11396.0,4848.285714285715,9310.9
2013-01-15,7603,2013,1,15,1,3,1,0,2585.0,6649.0,9368.0,2137.0,4984.571428571428,9493.1
2013-01-16,4987,2013,1,16,2,3,1,0,7603.0,4551.0,11612.0,13439.0,5046.857142857143,9211.366666666667
2013-01-17,3971,2013,1,17,3,3,1,0,4987.0,7619.0,5791.0,7511.0,4525.714285714285,9093.366666666667
2013-01-18,7588,2013,1,18,4,3,1,0,3971.0,4944.0,16270.0,22427.0,4903.428571428572,8598.733333333334
2013-01-19,5774,2013,1,19,5,3,1,0,7588.0,7544.0,5795.0,20079.0,4650.571428571428,8121.9
2013-01-20,2253,2013,1,20,6,3,1,0,5774.0,46.0,99.0,10488.0,4965.857142857143,7847.4
2013-01-21,11124,2013,1,21,0,4,1,0,2253.0,2585.0,12467.0,5546.0,6185.714285714285,8033.333333333333
2013-01-22,6087,2013,1,22,1,4,1,0,11124.0,7603.0,6649.0,606.0,5969.142857142857,8216.033333333333
2013-01-23,5145,2013,1,23,2,4,1,0,6087.0,4987.0,4551.0,15732.0,5991.714285714285,7863.133333333333
2013-01-24,2210,2013,1,24,3,4,1,0,5145.0,3971.0,7619.0,21570.0,5740.142857142857,7217.8
2013-01-25,8422,2013,1,25,4,4,1,0,2210.0,7588.0,4944.0,16946.0,5859.285714285715,6933.666666666667
2013-01-26,1177,2013,1,26,5,4,1,0,8422.0,5774.0,7544.0,15328.0,5202.571428571428,6461.966666666666
2013-01-27,1291,2013,1,27,6,4,1,0,1177.0,2253.0,46.0,14817.0,5065.142857142857,6011.1
2013-01-28,12538,2013,1,28,0,5,1,0,1291.0,11124.0,2585.0,1869.0,5267.142857142857,6366.733333333334
2013-01-29,9020,2013,1,29,1,5,1,0,12538.0,6087.0,7603.0,4825.0,5686.142857142857,6506.566666666667
2013-01-30,6867,2013,1,30,2,5,1,0,9020.0,5145.0,4987.0,10667.0,5932.142857142857,6379.9
2013-01-31,7800,2013,1,31,3,5,1,0,6867.0,2210.0,3971.0,9368.0,6730.714285714285,6327.633333333333
2013-02-01,3303,2013,2,1,4,5,1,0,7800.0,8422.0,7588.0,11612.0,5999.428571428572,6050.666666666667
2013-02-02,11259,2013,2,2,5,5,1,0,3303.0,1177.0,5774.0,5791.0,7439.714285714285,6232.933333333333
2013-02-03,1204,2013,2,3,6,5,1,0,11259.0,1291.0,2253.0,16270.0,7427.285714285715,5730.733333333334
2013-02-04,1414,2013,2,4,0,6,1,0,1204.0,12538.0,11124.0,5795.0,5838.142857142857,5584.7
2013-02-05,18218,2013,2,5,1,6,1,0,1414.0,9020.0,6087.0,99.0,7152.142857142857,6188.666666666667
2013-02-06,8926,2013,2,6,2,6,1,0,18218.0,6867.0,5145.0,12467.0,7446.285714285715,6070.633333333333
2013-02-07,8287,2013,2,7,3,6,1,0,8926.0,7800.0,2210.0,6649.0,7515.857142857143,6125.233333333334
2013-02-08,9334,2013,2,8,4,6,1,0,8287.0,3303.0,8422.0,4551.0,8377.42857142857,6284.666666666667
2013-02-09,5124,2013,2,9,5,6,1,0,9334.0,11259.0,1177.0,7619.0,7501.0,6201.5
2013-02-10,997,2013,2,10,6,6,1,0,5124.0,1204.0,1291.0,4944.0,7471.428571428572,6069.933333333333
2013-02-11,8822,2013,2,11,0,7,1,0,997.0,1414.0,12538.0,7544.0,8529.714285714286,6112.533333333334
2013-02-12,6534,2013,2,12,1,7,1,0,8822.0,18218.0,9020.0,46.0,6860.571428571428,6328.8
2013-02-13,3512,2013,2,13,2,7,1,0,6534.0,8926.0,6867.0,2585.0,6087.142857142857,6359.7
2013-02-14,5786,2013,2,14,3,7,1,0,3512.0,8287.0,7800.0,7603.0,5729.857142857143,6299.133333333333
2013-02-15,3597,2013,2,15,4,7,1,0,5786.0,9334.0,3303.0,4987.0,4910.285714285715,6252.8
2013-02-16,3845,2013,2,16,5,7,1,0,3597.0,5124.0,11259.0,3971.0,4727.571428571428,6248.6
2013-02-17,0,2013,2,17,6,7,1,0,3845.0,997.0,1204.0,7588.0,4585.142857142857,5995.666666666667
2013-02-18,12447,2013,2,18,0,8,1,0,0.0,8822.0,1414.0,5774.0,5103.0,6218.1
2013-02-19,7331,2013,2,19,1,8,1,0,12447.0,6534.0,18218.0,2253.0,5216.857142857143,6387.366666666667
2013-02-20,4249,2013,2,20,2,8,1,0,7331.0,3512.0,8926.0,11124.0,5322.142857142857,6158.2
2013-02-21,4172,2013,2,21,3,8,1,0,4249.0,5786.0,8287.0,6087.0,5091.571428571428,6094.366666666667
2013-02-22,8366,2013,2,22,4,8,1,0,4172.0,3597.0,9334.0,5145.0,5772.857142857143,6201.733333333334
2013-02-23,1928,2013,2,23,5,8,1,0,8366.0,3845.0,5124.0,2210.0,5499.0,6192.333333333333
2013-02-24,0,2013,2,24,6,8,1,0,1928.0,0.0,997.0,8422.0,5499.0,5911.6
2013-02-25,5847,2013,2,25,0,9,1,0,0.0,12447.0,8822.0,1177.0,4556.142857142857,6067.266666666666
2013-02-26,5316,2013,2,26,1,9,1,0,5847.0,7331.0,6534.0,1291.0,4268.285714285715,6201.433333333333
2013-02-27,15506,2013,2,27,2,9,1,0,5316.0,4249.0,3512.0,12538.0,5876.428571428572,6300.366666666667
2013-02-28,1923,2013,2,28,3,9,1,0,15506.0,4172.0,5786.0,9020.0,5555.142857142857,6063.8
2013-03-01,6597,2013,3,1,4,9,1,0,1923.0,8366.0,3597.0,6867.0,5302.428571428572,6054.8
2013-03-02,7286,2013,3,2,5,9,1,0,6597.0,1928.0,3845.0,7800.0,6067.857142857143,6037.666666666667
2013-03-03,445,2013,3,3,6,9,1,0,7286.0,0.0,0.0,3303.0,6131.428571428572,5942.4
2013-03-04,15415,2013,3,4,0,10,1,0,445.0,5847.0,12447.0,11259.0,7498.285714285715,6080.933333333333
2013-03-05,8916,2013,3,5,1,10,1,0,15415.0,5316.0,7331.0,1204.0,8012.571428571428,6338.0
2013-03-06,6952,2013,3,6,2,10,1,0,8916.0,15506.0,4249.0,1414.0,6790.571428571428,6522.6
2013-03-07,3655,2013,3,7,3,10,1,0,6952.0,1923.0,4172.0,18218.0,7038.0,6037.166666666667
2013-03-08,9789,2013,3,8,4,10,1,0,3655.0,6597.0,8366.0,8926.0,7494.0,6065.933333333333
2013-03-09,2424,2013,3,9,5,10,1,0,9789.0,7286.0,1928.0,8287.0,6799.428571428572,5870.5
2013-03-10,636,2013,3,10,6,10,1,0,2424.0,445.0,0.0,9334.0,6826.714285714285,5580.566666666667
2013-03-11,18504,2013,3,11,0,11,1,0,636.0,15415.0,5847.0,5124.0,7268.0,6026.566666666667
2013-03-12,5184,2013,3,12,1,11,1,0,18504.0,8916.0,5316.0,997.0,6734.857142857143,6166.133333333333
2013-03-13,11327,2013,3,13,2,11,1,0,5184.0,6952.0,15506.0,8822.0,7359.857142857143,6249.633333333333
2013-03-14,11488,2013,3,14,3,11,1,0,11327.0,3655.0,1923.0,6534.0,8478.857142857143,6414.766666666666
2013-03-15,6027,2013,3,15,4,11,1,0,11488.0,9789.0,6597.0,3512.0,7941.428571428572,6498.6
2013-03-16,3828,2013,3,16,5,11,1,0,6027.0,2424.0,7286.0,5786.0,8142.0,6433.333333333333
2013-03-17,35,2013,3,17,6,11,1,0,3828.0,636.0,445.0,3597.0,8056.142857142857,6314.6
2013-03-18,7050,2013,3,18,0,12,1,0,35.0,18504.0,15415.0,3845.0,6419.857142857143,6421.433333333333
2013-03-19,8509,2013,3,19,1,12,1,0,7050.0,5184.0,8916.0,0.0,6894.857142857143,6705.066666666667
2013-03-20,8829,2013,3,20,2,12,1,0,8509.0,11327.0,6952.0,12447.0,6538.0,6584.466666666666
2013-03-21,4665,2013,3,21,3,12,1,0,8829.0,11488.0,3655.0,7331.0,5563.285714285715,6495.6
2013-03-22,2699,2013,3,22,4,12,1,0,4665.0,6027.0,9789.0,4249.0,5087.857142857143,6443.933333333333
2013-03-23,9345,2013,3,23,5,12,1,0,2699.0,3828.0,2424.0,4172.0,5876.0,6616.366666666667
2013-03-24,193,2013,3,24,6,12,1,0,9345.0,35.0,636.0,8366.0,5898.571428571428,6343.933333333333
2013-03-25,6930,2013,3,25,0,13,1,0,193.0,7050.0,18504.0,1928.0,5881.428571428572,6510.666666666667
2013-03-26,3762,2013,3,26,1,13,1,0,6930.0,8509.0,5184.0,0.0,5203.285714285715,6636.066666666667
2013-03-27,8678,2013,3,27,2,13,1,0,3762.0,8829.0,11327.0,5847.0,5181.714285714285,6730.433333333333
2013-03-28,3556,2013,3,28,3,13,1,0,8678.0,4665.0,11488.0,5316.0,5023.285714285715,6671.766666666666
2013-03-29,10830,2013,3,29,4,13,1,0,3556.0,2699.0,6027.0,15506.0,6184.857142857143,6515.9
2013-03-30,4670,2013,3,30,5,13,1,0,10830.0,9345.0,3828.0,1923.0,5517.0,6607.466666666666
2013-03-31,367,2013,3,31,6,13,1,0,4670.0,193.0,35.0,6597.0,5541.857142857143,6399.8
2013-04-01,5680,2013,4,1,0,14,2,0,367.0,6930.0,7050.0,7286.0,5363.285714285715,6346.266666666666
2013-04-02,10219,2013,4,2,1,14,2,0,5680.0,3762.0,8509.0,445.0,6285.714285714285,6672.066666666667
2013-04-03,5293,2013,4,3,2,14,2,0,10219.0,8678.0,8829.0,15415.0,5802.142857142857,6334.666666666667
2013-04-04,3972,2013,4,4,3,14,2,0,5293.0,3556.0,4665.0,8916.0,5861.571428571428,6169.866666666667
2013-04-05,8886,2013,4,5,4,14,2,0,3972.0,10830.0,2699.0,6952.0,5583.857142857143,6234.333333333333
2013-04-06,3029,2013,4,6,5,14,2,0,8886.0,4670.0,9345.0,3655.0,5349.428571428572,6213.466666666666
2013-04-07,2498,2013,4,7,6,14,2,0,3029.0,367.0,193.0,9789.0,5653.857142857143,5970.433333333333
2013-04-08,7429,2013,4,8,0,15,2,0,2498.0,5680.0,6930.0,2424.0,5903.714285714285,6137.266666666666
2013-04-09,10100,2013,4,9,1,15,2,0,7429.0,10219.0,3762.0,636.0,5886.714285714285,6452.733333333334
2013-04-10,6464,2013,4,10,2,15,2,0,10100.0,5293.0,8678.0,18504.0,6054.0,6051.4
2013-04-11,3486,2013,4,11,3,15,2,0,6464.0,3972.0,3556.0,5184.0,5984.571428571428,5994.8
2013-04-12,8453,2013,4,12,4,15,2,0,3486.0,8886.0,10830.0,11327.0,5922.714285714285,5899.0
2013-04-13,3540,2013,4,13,5,15,2,0,8453.0,3029.0,4670.0,11488.0,5995.714285714285,5634.066666666667
2013-04-14,1176,2013,4,14,6,15,2,0,3540.0,2498.0,367.0,6027.0,5806.857142857143,5472.366666666667
2013-04-15,6554,2013,4,15,0,16,2,0,1176.0,7429.0,5680.0,3828.0,5681.857142857143,5563.233333333334
2013-04-16,7756,2013,4,16,1,16,2,0,6554.0,10100.0,10219.0,35.0,5347.0,5820.6
2013-04-17,13407,2013,4,17,2,16,2,0,7756.0,6464.0,5293.0,7050.0,6338.857142857143,6032.5
2013-04-18,7220,2013,4,18,3,16,2,0,13407.0,3486.0,3972.0,8509.0,6872.285714285715,5989.533333333334
2013-04-19,5935,2013,4,19,4,16,2,0,7220.0,8453.0,8886.0,8829.0,6512.571428571428,5893.066666666667
2013-04-20,5388,2013,4,20,5,16,2,0,5935.0,3540.0,3029.0,4665.0,6776.571428571428,5917.166666666667
2013-04-21,0,2013,4,21,6,16,2,0,5388.0,1176.0,2498.0,2699.0,6608.571428571428,5827.2
2013-04-22,2691,2013,4,22,0,17,2,0,0.0,6554.0,7429.0,9345.0,6056.714285714285,5605.4
2013-04-23,8134,2013,4,23,1,17,2,0,2691.0,7756.0,10100.0,193.0,6110.714285714285,5870.1
2013-04-24,3658,2013,4,24,2,17,2,0,8134.0,13407.0,6464.0,6930.0,4718.0,5761.033333333334
2013-04-25,9209,2013,4,25,3,17,2,0,3658.0,7220.0,3486.0,3762.0,5002.142857142857,5942.6
2013-04-26,10915,2013,4,26,4,17,2,0,9209.0,5935.0,8453.0,8678.0,5713.571428571428,6017.166666666667
2013-04-27,2222,2013,4,27,5,17,2,0,10915.0,5388.0,3540.0,3556.0,5261.285714285715,5972.7
2013-04-28,0,2013,4,28,6,17,2,0,2222.0,0.0,1176.0,10830.0,5261.285714285715,5611.7
2013-04-29,3899,2013,4,29,0,18,2,0,0.0,2691.0,6554.0,4670.0,5433.857142857143,5586.0
2013-04-30,10622,2013,4,30,1,18,2,0,3899.0,8134.0,7756.0,367.0,5789.285714285715,5927.833333333333
2013-05-01,11490,2013,5,1,2,18,2,0,10622.0,3658.0,13407.0,5680.0,6908.142857142857,6121.5
2013-05-02,1995,2013,5,2,3,18,2,0,11490.0,9209.0,7220.0,10219.0,5877.571428571428,5847.366666666667
2013-05-03,10908,2013,5,3,4,18,2,0,1995.0,10915.0,5935.0,5293.0,5876.571428571428,6034.533333333334
2013-05-04,7506,2013,5,4,5,18,2,0,10908.0,2222.0,5388.0,3972.0,6631.428571428572,6152.333333333333
2013-05-05,1606,2013,5,5,6,18,2,0,7506.0,0.0,0.0,8886.0,6860.857142857143,5909.666666666667
2013-05-06,6347,2013,5,6,0,19,2,0,1606.0,3899.0,2691.0,3029.0,7210.571428571428,6020.266666666666
2013-05-07,9007,2013,5,7,1,19,2,0,6347.0,10622.0,8134.0,2498.0,6979.857142857143,6237.233333333334
2013-05-08,11565,2013,5,8,2,19,2,0,9007.0,11490.0,3658.0,7429.0,6990.571428571428,6375.1
2013-05-09,6237,2013,5,9,3,19,2,0,11565.0,1995.0,9209.0,10100.0,7596.571428571428,6246.333333333333
2013-05-10,8156,2013,5,10,4,19,2,0,6237.0,10908.0,10915.0,6464.0,7203.428571428572,6302.733333333334
2013-05-11,6438,2013,5,11,5,19,2,0,8156.0,7506.0,2222.0,3486.0,7050.857142857143,6401.133333333333
2013-05-12,437,2013,5,12,6,19,2,0,6438.0,1606.0,0.0,8453.0,6883.857142857143,6133.933333333333
2013-05-13,3522,2013,5,13,0,20,2,0,437.0,6347.0,3899.0,3540.0,6480.285714285715,6133.333333333333
2013-05-14,10355,2013,5,14,1,20,2,0,3522.0,9007.0,10622.0,1176.0,6672.857142857143,6439.3
2013-05-15,8747,2013,5,15,2,20,2,0,10355.0,11565.0,11490.0,6554.0,6270.285714285715,6512.4
2013-05-16,14930,2013,5,16,3,20,2,0,8747.0,6237.0,1995.0,7756.0,7512.142857142857,6751.533333333334
2013-05-17,8984,2013,5,17,4,20,2,0,14930.0,8156.0,10908.0,13407.0,7630.428571428572,6604.1
2013-05-18,2136,2013,5,18,5,20,2,0,8984.0,6438.0,7506.0,7220.0,7015.857142857143,6434.633333333333
2013-05-19,833,2013,5,19,6,20,2,0,2136.0,437.0,1606.0,5935.0,7072.428571428572,6264.566666666667
2013-05-20,4217,2013,5,20,0,21,2,0,833.0,3522.0,6347.0,5388.0,7171.714285714285,6225.533333333334
2013-05-21,10405,2013,5,21,1,21,2,0,4217.0,10355.0,9007.0,0.0,7178.857142857143,6572.366666666667
2013-05-22,9610,2013,5,22,2,21,2,0,10405.0,8747.0,11565.0,2691.0,7302.142857142857,6803.0
2013-05-23,4887,2013,5,23,3,21,2,0,9610.0,14930.0,6237.0,8134.0,5867.428571428572,6694.766666666666
2013-05-24,22701,2013,5,24,4,21,2,0,4887.0,8984.0,8156.0,3658.0,7827.0,7329.533333333334
2013-05-25,3840,2013,5,25,5,21,2,0,22701.0,2136.0,6438.0,9209.0,8070.428571428572,7150.566666666667
2013-05-26,1365,2013,5,26,6,21,2,0,3840.0,833.0,437.0,10915.0,8146.428571428572,6832.233333333334
2013-05-27,11795,2013,5,27,0,22,2,0,1365.0,4217.0,3522.0,2222.0,9229.0,7151.333333333333
2013-05-28,17001,2013,5,28,1,22,2,0,11795.0,10405.0,10355.0,0.0,10171.285714285714,7718.033333333334
2013-05-29,14582,2013,5,29,2,22,2,0,17001.0,9610.0,8747.0,3899.0,10881.57142857143,8074.133333333333
2013-05-30,12985,2013,5,30,3,22,2,0,14582.0,4887.0,14930.0,10622.0,12038.42857142857,8152.9
2013-05-31,15938,2013,5,31,4,22,2,0,12985.0,22701.0,8984.0,11490.0,11072.285714285714,8301.166666666666
2013-06-01,8286,2013,6,1,5,22,2,0,15938.0,3840.0,2136.0,1995.0,11707.42857142857,8510.866666666667
2013-06-02,1712,2013,6,2,6,22,2,0,8286.0,1365.0,833.0,10908.0,11757.0,8204.333333333334
2013-06-03,11975,2013,6,3,0,23,2,0,1712.0,11795.0,4217.0,7506.0,11782.714285714286,8353.3
2013-06-04,18446,2013,6,4,1,23,2,0,11975.0,17001.0,10405.0,1606.0,11989.142857142857,8914.633333333333
2013-06-05,19052,2013,6,5,2,23,2,0,18446.0,14582.0,9610.0,6347.0,12627.714285714286,9338.133333333333
2013-06-06,10820,2013,6,6,3,23,2,0,19052.0,12985.0,4887.0,9007.0,12318.42857142857,9398.566666666668
2013-06-07,20570,2013,6,7,4,23,2,0,10820.0,15938.0,22701.0,11565.0,12980.142857142857,9698.733333333334
2013-06-08,8767,2013,6,8,5,23,2,0,20570.0,8286.0,3840.0,6237.0,13048.857142857143,9783.066666666668
2013-06-09,450,2013,6,9,6,23,2,0,8767.0,1712.0,1365.0,8156.0,12868.57142857143,9526.2
2013-06-10,21924,2013,6,10,0,24,2,0,450.0,11975.0,11795.0,6438.0,14289.857142857143,10042.4
2013-06-11,23932,2013,6,11,1,24,2,0,21924.0,18446.0,17001.0,437.0,15073.57142857143,10825.566666666668
2013-06-12,15276,2013,6,12,2,24,2,0,23932.0,19052.0,14582.0,3522.0,14534.142857142857,11217.366666666667
2013-06-13,18579,2013,6,13,3,24,2,0,15276.0,10820.0,12985.0,10355.0,15642.57142857143,11491.5
2013-06-14,17452,2013,6,14,4,24,2,0,18579.0,20570.0,15938.0,8747.0,15197.142857142857,11781.666666666666
2013-06-15,13957,2013,6,15,5,24,2,0,17452.0,8767.0,8286.0,14930.0,15938.57142857143,11749.233333333334
2013-06-16,1241,2013,6,16,6,24,2,0,13957.0,450.0,1712.0,8984.0,16051.57142857143,11491.133333333333
2013-06-17,20471,2013,6,17,0,25,2,0,1241.0,21924.0,11975.0,2136.0,15844.0,12102.3
2013-06-18,20793,2013,6,18,1,25,2,0,20471.0,23932.0,18446.0,833.0,15395.57142857143,12767.633333333333
2013-06-19,10298,2013,6,19,2,25,2,0,20793.0,15276.0,19052.0,4217.0,14684.42857142857,12970.333333333334
2013-06-20,10391,2013,6,20,3,25,2,0,10298.0,18579.0,10820.0,10405.0,13514.714285714286,12969.866666666667
2013-06-21,11389,2013,6,21,4,25,2,0,10391.0,17452.0,20570.0,9610.0,12648.57142857143,13029.166666666666
2013-06-22,3666,2013,6,22,5,25,2,0,11389.0,13957.0,8767.0,4887.0,11178.42857142857,12988.466666666667
2013-06-23,2962,2013,6,23,6,25,2,0,3666.0,1241.0,450.0,22701.0,11424.285714285714,12330.5
2013-06-24,24121,2013,6,24,0,26,2,0,2962.0,20471.0,21924.0,3840.0,11945.714285714286,13006.533333333333
2013-06-25,22754,2013,6,25,1,26,2,0,24121.0,20793.0,23932.0,1365.0,12225.857142857143,13719.5
2013-06-26,12470,2013,6,26,2,26,2,0,22754.0,10298.0,15276.0,11795.0,12536.142857142857,13742.0
2013-06-27,17976,2013,6,27,3,26,2,0,12470.0,10391.0,18579.0,17001.0,13619.714285714286,13774.5
2013-06-28,16550,2013,6,28,4,26,2,0,17976.0,11389.0,17452.0,14582.0,14357.0,13840.1
2013-06-29,5628,2013,6,29,5,26,2,0,16550.0,3666.0,13957.0,12985.0,14637.285714285714,13594.866666666667
2013-06-30,4605,2013,6,30,6,26,2,0,5628.0,2962.0,1241.0,15938.0,14872.0,13217.1
2013-07-01,9507,2013,7,1,0,27,3,0,4605.0,24121.0,20471.0,8286.0,12784.285714285714,13257.8
2013-07-02,10954,2013,7,2,1,27,3,0,9507.0,22754.0,20793.0,1712.0,11098.57142857143,13565.866666666667
2013-07-03,9432,2013,7,3,2,27,3,0,10954.0,12470.0,10298.0,11975.0,10664.57142857143,13481.1
2013-07-04,6050,2013,7,4,3,27,3,0,9432.0,17976.0,10391.0,18446.0,8960.857142857143,13067.9
2013-07-05,5128,2013,7,5,4,27,3,0,6050.0,16550.0,11389.0,19052.0,7329.142857142857,12603.766666666666
2013-07-06,5713,2013,7,6,5,27,3,0,5128.0,5628.0,3666.0,10820.0,7341.285714285715,12433.533333333333
2013-07-07,52,2013,7,7,6,27,3,0,5713.0,4605.0,2962.0,20570.0,6690.857142857143,11749.6
2013-07-08,16837,2013,7,8,0,28,3,0,52.0,9507.0,24121.0,8767.0,7738.0,12018.6
2013-07-09,5903,2013,7,9,1,28,3,0,16837.0,10954.0,22754.0,450.0,7016.428571428572,12200.366666666667
2013-07-10,10177,2013,7,10,2,28,3,0,5903.0,9432.0,12470.0,21924.0,7122.857142857143,11808.8
2013-07-11,11004,2013,7,11,3,28,3,0,10177.0,6050.0,17976.0,23932.0,7830.571428571428,11377.866666666667
2013-07-12,10503,2013,7,12,4,28,3,0,11004.0,5128.0,16550.0,15276.0,8598.42857142857,11218.766666666666
2013-07-13,2028,2013,7,13,5,28,3,0,10503.0,5713.0,5628.0,18579.0,8072.0,10667.066666666668
2013-07-14,2440,2013,7,14,6,28,3,0,2028.0,52.0,4605.0,17452.0,8413.142857142857,10166.666666666666
2013-07-15,10981,2013,7,15,0,29,3,0,2440.0,16837.0,9507.0,13957.0,7576.571428571428,10067.466666666667
2013-07-16,10727,2013,7,16,1,29,3,0,10981.0,5903.0,10954.0,1241.0,8265.714285714286,10383.666666666666
2013-07-17,5670,2013,7,17,2,29,3,0,10727.0,10177.0,9432.0,20471.0,7621.857142857143,9890.3
2013-07-18,4891,2013,7,18,3,29,3,0,5670.0,11004.0,6050.0,20793.0,6748.571428571428,9360.233333333334
2013-07-19,7929,2013,7,19,4,29,3,0,4891.0,10503.0,5128.0,10298.0,6380.857142857143,9281.266666666666
2013-07-20,7854,2013,7,20,5,29,3,0,7929.0,2028.0,5713.0,10391.0,7213.142857142857,9196.7
2013-07-21,90,2013,7,21,6,29,3,0,7854.0,2440.0,52.0,11389.0,6877.428571428572,8820.066666666668
2013-07-22,14719,2013,7,22,0,30,3,0,90.0,10981.0,16837.0,3666.0,7411.428571428572,9188.5
2013-07-23,8699,2013,7,23,1,30,3,0,14719.0,10727.0,5903.0,2962.0,7121.714285714285,9379.733333333334
2013-07-24,4492,2013,7,24,2,30,3,0,8699.0,5670.0,10177.0,24121.0,6953.428571428572,8725.433333333332
2013-07-25,15506,2013,7,25,3,30,3,0,4492.0,4891.0,11004.0,22754.0,8469.857142857143,8483.833333333334
2013-07-26,11300,2013,7,26,4,30,3,0,15506.0,7929.0,10503.0,12470.0,8951.42857142857,8444.833333333334
2013-07-27,979,2013,7,27,5,30,3,0,11300.0,7854.0,2028.0,17976.0,7969.285714285715,7878.266666666666
2013-07-28,717,2013,7,28,6,30,3,0,979.0,90.0,2440.0,16550.0,8058.857142857143,7350.5
2013-07-29,7272,2013,7,29,0,31,3,0,717.0,14719.0,10981.0,5628.0,6995.0,7405.3
2013-07-30,5762,2013,7,30,1,31,3,0,7272.0,8699.0,10727.0,4605.0,6575.428571428572,7443.866666666667
2013-07-31,6624,2013,7,31,2,31,3,0,5762.0,4492.0,5670.0,9507.0,6880.0,7347.766666666666
2013-08-01,15741,2013,8,1,3,31,3,0,6624.0,15506.0,4891.0,10954.0,6913.571428571428,7507.333333333333
2013-08-02,9885,2013,8,2,4,31,3,0,15741.0,11300.0,7929.0,9432.0,6711.428571428572,7522.433333333333
2013-08-03,4221,2013,8,3,5,31,3,0,9885.0,979.0,7854.0,6050.0,7174.571428571428,7461.466666666666
2013-08-04,3409,2013,8,4,6,31,3,0,4221.0,717.0,90.0,5128.0,7559.142857142857,7404.166666666667
2013-08-05,6756,2013,8,5,0,32,3,0,3409.0,7272.0,14719.0,5713.0,7485.428571428572,7438.933333333333
2013-08-06,12374,2013,8,6,1,32,3,0,6756.0,5762.0,8699.0,52.0,8430.0,7849.666666666667
2013-08-07,12674,2013,8,7,2,32,3,0,12374.0,6624.0,4492.0,16837.0,9294.285714285714,7710.9
2013-08-08,6511,2013,8,8,3,32,3,0,12674.0,15741.0,15506.0,5903.0,7975.714285714285,7731.166666666667
2013-08-09,9095,2013,8,9,4,32,3,0,6511.0,9885.0,11300.0,10177.0,7862.857142857143,7695.1
2013-08-10,4810,2013,8,10,5,32,3,0,9095.0,4221.0,979.0,11004.0,7947.0,7488.633333333333
2013-08-11,944,2013,8,11,6,32,3,0,4810.0,3409.0,717.0,10503.0,7594.857142857143,7170.0
2013-08-12,18111,2013,8,12,0,33,3,0,944.0,6756.0,7272.0,2028.0,9217.0,7706.1
2013-08-13,15314,2013,8,13,1,33,3,0,18111.0,12374.0,5762.0,2440.0,9637.0,8135.233333333334
2013-08-14,9337,2013,8,14,2,33,3,0,15314.0,12674.0,6624.0,10981.0,9160.285714285714,8080.433333333333
2013-08-15,18850,2013,8,15,3,33,3,0,9337.0,6511.0,15741.0,10727.0,10923.0,8351.2
2013-08-16,19201,2013,8,16,4,33,3,0,18850.0,9095.0,9885.0,5670.0,12366.714285714286,8802.233333333334
2013-08-17,3206,2013,8,17,5,33,3,0,19201.0,4810.0,4221.0,4891.0,12137.57142857143,8746.066666666668
2013-08-18,24,2013,8,18,6,33,3,0,3206.0,944.0,3409.0,7929.0,12006.142857142857,8482.566666666668
2013-08-19,13952,2013,8,19,0,34,3,0,24.0,18111.0,6756.0,7854.0,11412.0,8685.833333333334
2013-08-20,11056,2013,8,20,1,34,3,0,13952.0,15314.0,12374.0,90.0,10803.714285714286,9051.366666666667
2013-08-21,14647,2013,8,21,2,34,3,0,11056.0,9337.0,12674.0,14719.0,11562.285714285714,9048.966666666667
2013-08-22,20914,2013,8,22,3,34,3,0,14647.0,18850.0,6511.0,8699.0,11857.142857142857,9456.133333333333
2013-08-23,10335,2013,8,23,4,34,3,0,20914.0,19201.0,9095.0,4492.0,10590.57142857143,9650.9
2013-08-24,15629,2013,8,24,5,34,3,0,10335.0,3206.0,4810.0,15506.0,12365.285714285714,9655.0
2013-08-25,375,2013,8,25,6,34,3,0,15629.0,24.0,944.0,11300.0,12415.42857142857,9290.833333333334
